GENE	Degree	Betweenness	Closeness	Clustering	Brokering	Bridgeness
CD19	21.000000000000000	3814.924884406059846	0.317445674456745	0.261904761904762	0.001668281132279	278.366896287084273
CD1A	4.000000000000000	5431.439389166672299	0.249248846442751	0.000000000000000	0.000430524163169	1387.287150483747837
CD1B	2.000000000000000	72.016411244276227	0.250006727121061	0.000000000000000	0.000215262081584	294.238480226614286
CD1D	6.000000000000000	616.707261040500953	0.278331985261077	0.066666666666667	0.000602733828436	509.732477191927046
CD1E	1.000000000000000	0.000000000000000	0.239144423566961	0.000000000000000	0.000107631040792	0.000000000000000
CD2	17.000000000000000	8624.166331793885547	0.308404700258913	0.154411764705882	0.001547196211387	513.978147574720765
CD200	2.000000000000000	5789.308057537726199	0.235096153846154	0.000000000000000	0.000215262081584	5108.212991945052636
CD209	5.000000000000000	48.837415946878423	0.242997253825029	0.400000000000000	0.000322893122376	16.116742280663036
CD22	16.000000000000000	10601.228240853268289	0.311841310330939	0.333333333333333	0.001148064435116	481.532173952783239
CD226	4.000000000000000	1623.206228454800112	0.274540511790083	0.000000000000000	0.000430524163169	1715.960008817216931
CD24	3.000000000000000	88.931832279993927	0.261710937720064	0.000000000000000	0.000322893122376	162.987794433152516
CD244	4.000000000000000	28.255317484935134	0.253790051626649	0.333333333333333	0.000287016108779	30.301847489685112
CD247	34.000000000000000	24537.600711002840399	0.319860915068682	0.121212121212121	0.003215885037002	223.730733285194731
CD27	5.000000000000000	9403.032421019688627	0.270622160083887	0.100000000000000	0.000484339683565	1579.937761436717665
CD28	17.000000000000000	25042.101171152920870	0.309205271565495	0.147058823529412	0.001560650091486	629.515384474886673
CD2AP	27.000000000000000	22892.540566450665210	0.329947796441635	0.156695156695157	0.002450676005729	394.803216518600777
CD2BP2	37.000000000000000	20054.124756039909698	0.319322243607369	0.066066066066066	0.003719250409596	253.986883254163104
CD300C	2.000000000000000	47.480629657058081	0.206356609808102	0.000000000000000	0.000215262081584	56.976755588469707
CD320	2.000000000000000	11.368623484113488	0.266561468942763	0.000000000000000	0.000215262081584	101.495783153350530
CD33	4.000000000000000	648.618320428912284	0.285569386814200	0.500000000000000	0.000215262081584	971.005232851521782
